Date,Mitsubishi_UFJ_Financial_Group.Price.Change
2024-09-12 00:00:00+09:00,1.4746877710815625
2024-09-13 00:00:00+09:00,-0.9831251884475023
2024-09-17 00:00:00+09:00,-35.8840705382313
2024-09-18 00:00:00+09:00,-19.170941194403213
2024-09-19 00:00:00+09:00,-16.71312833641923
2024-09-20 00:00:00+09:00,-0.9831252207479793
2024-09-24 00:00:00+09:00,-17.20469153470185
2024-09-25 00:00:00+09:00,-21.13719236929137
2024-09-26 00:00:00+09:00,27.527505906176202
2024-09-27 00:00:00+09:00,-22.5
2024-09-30 00:00:00+09:00,-44.5
2024-10-01 00:00:00+09:00,17.0
2024-10-02 00:00:00+09:00,-8.0
2024-10-03 00:00:00+09:00,-22.5
2024-10-04 00:00:00+09:00,25.0
2024-10-07 00:00:00+09:00,-3.0
2024-10-08 00:00:00+09:00,-26.0
2024-10-09 00:00:00+09:00,-17.5
2024-10-10 00:00:00+09:00,-1.5
2024-10-11 00:00:00+09:00,12.5
2024-10-15 00:00:00+09:00,-8.5
2024-10-16 00:00:00+09:00,13.0
2024-10-17 00:00:00+09:00,20.5
2024-10-18 00:00:00+09:00,12.0
2024-10-21 00:00:00+09:00,-29.0
2024-10-22 00:00:00+09:00,-12.0
2024-10-23 00:00:00+09:00,-22.5
2024-10-24 00:00:00+09:00,15.0
2024-10-25 00:00:00+09:00,8.5
2024-10-28 00:00:00+09:00,46.5
2024-10-29 00:00:00+09:00,41.5
2024-10-30 00:00:00+09:00,11.0
2024-10-31 00:00:00+09:00,13.0
2024-11-01 00:00:00+09:00,10.5
2024-11-05 00:00:00+09:00,-7.0
2024-11-06 00:00:00+09:00,78.5
2024-11-07 00:00:00+09:00,-28.5
2024-11-08 00:00:00+09:00,-15.5
2024-11-11 00:00:00+09:00,-21.5
2024-11-12 00:00:00+09:00,-8.0
2024-11-13 00:00:00+09:00,-19.0
2024-11-14 00:00:00+09:00,8.5
2024-11-15 00:00:00+09:00,-6.0
2024-11-18 00:00:00+09:00,-20.0
2024-11-19 00:00:00+09:00,32.0
2024-11-20 00:00:00+09:00,-19.0
2024-11-21 00:00:00+09:00,-11.0
